x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,y
227680.64064302074,232603.23711968845,236990.50884030017,242493.65671667532,249206.81583889073,254476.60715030908,258627.2738439988,261596.208614737,262816.179979243,258470.6382273829,250897.29471741506,242820.62134560078,236425.54303680896,231394.43622761747,229182.31280538492,228227.7378259323,248714.5511257438,234366.69834619298,234636.93187488843,249002.46328869002,1
227728.65100453465,232501.8877270537,236739.13072200038,242109.4771436536,248748.29659309227,254089.83850747545,258410.4610575988,261525.8268992804,262822.6108274667,258558.74677616698,251181.03598452103,243213.39163981294,236759.66153980707,231620.90833492143,229323.83957098777,228322.46247368457,248658.17480632482,234090.23693425016,234390.22315529632,248959.26184280092,1
227763.58655107743,232607.96806616744,236903.5201994052,242304.65686293456,248933.7102440494,254201.85360956183,258404.37914806104,261420.0234189568,262652.2341479287,258337.82456503232,250885.52321334847,242893.83041918455,236501.44168863108,231478.55962250574,229273.4606019273,228318.59565167534,248665.7362580402,234067.95240435586,234402.82510352795,249010.79490769893,1
227738.10435663222,232527.33052701654,236780.38706074035,242163.3735917794,248794.91528121103,254108.82230914923,258365.1601931241,261417.38488991704,262685.9958993499,258456.83068483003,251217.06608715045,243347.21088525766,236909.1583244316,231744.9562061569,229401.19910465027,228357.62347543918,248421.00364882214,233861.14852101158,234177.1326415003,248745.34114863424,1
228157.7203742273,232919.45943592297,237162.7747746743,242516.0277480387,249119.47917395592,254374.55867904468,258570.25176975765,261587.1450731788,262854.74284581054,258628.38909889874,251376.84390890767,243554.15979730565,237209.0363240851,232119.8918908749,229807.41907962356,228771.61693477887,248949.8125468579,234428.9274972944,234747.64515475676,249280.49465795967,1
228081.1291314997,232876.40049827017,237131.23524376733,242480.8022949403,249052.56534162845,254295.27272130773,258485.6320429285,261505.70716845323,262762.9236897171,258520.59620302726,251237.00351259258,243366.08567049465,236998.00516608963,231932.22173407333,229663.5321666329,228668.27561540148,248912.30229096982,234501.59496266034,234786.73274577485,249206.61921042428,1
228488.2475246839,233344.31615652028,237672.01216024606,243078.61647571725,249645.89376417836,254753.8272497114,258792.22994174712,261717.18074742504,262919.8380402862,258606.11960487036,251142.15761788827,243226.8836369822,236987.71512030702,232093.59702322632,229944.63485022722,229012.7889010982,249020.17268848908,234640.58589768302,235206.33031318994,249620.79804040727,1
228275.2668772154,233018.7344374224,237216.59553016926,242534.18613072953,249088.6255560376,254326.7510225178,258497.43185227326,261506.87698607912,262756.55333108717,258497.91676997926,251186.34711871837,243338.67969080101,237037.90682137437,232046.5134042848,229827.1580100959,228857.46894655944,249084.8715555387,234479.48161305732,234963.35466507822,249583.67472724777,1
228312.56501658005,233141.29340622888,237431.70501123247,242834.25099271126,249460.281448755,254706.58158598526,258850.86954846594,261827.01356814062,263050.14657967974,258760.79713626154,251367.4853061474,243448.65531291047,237116.00238260467,232105.03863251297,229876.80297021384,228895.03514733,249242.98269632674,234564.63244155401,235006.33372947632,249704.92932865085,1
228331.06057310637,233148.47235867474,237423.5548888777,242800.9453644293,249359.46934374087,254542.60023493093,258665.03186080436,261662.59022298278,262904.8668219305,258644.75976333523,251310.08307638147,243441.25106316383,237135.26152009482,232129.06360121543,229897.3175997787,228915.98175704075,249198.37153764133,234638.04111776198,235146.18230435502,249733.98767648547,1
228327.76754372122,233145.58622680616,237423.86379517912,242809.7304069361,249386.91969757088,254574.39379944804,258669.34862198576,261638.4613090084,262864.53070445504,258611.95724504074,251300.11694496448,243454.62366649785,237155.34532016137,232144.10964614985,229904.4391662619,228915.07304937163,249371.03992237654,234750.1890060677,235184.38445632838,249823.3648919523,1
228409.76398754265,233265.0857050478,237565.84635044928,242969.2929963494,249580.9106475377,254803.5183436639,258914.88795749497,261872.002867916,263081.9216598468,258780.2789818028,251373.32016893764,243444.63471232203,237118.12693467137,232127.61467441113,229931.5558611603,228976.78378586762,249441.30538469445,234733.8018915046,235131.3937041084,249845.67972143524,1
228424.35208188405,233253.1845914545,237539.82696564434,242931.75420935854,249523.76923574702,254731.79838188644,258841.39910447603,261805.6301200351,263028.44237274135,258759.25041020763,251410.26130702748,243533.4489673124,237233.25776935767,232236.551961849,230006.2134918157,229021.47859389288,249431.4380140423,234749.91172815862,235104.46944432316,249792.46077567295,1
228500.0462281914,233295.7252149139,237555.66087527314,242915.62214995112,249492.55715867126,254701.96097853483,258826.0505189055,261792.01413497567,263021.6381071904,258755.5022201311,251382.23287967776,243504.98618561286,237225.40668861038,232260.50022978484,230054.91331291595,229085.5459688608,249463.9838492656,234791.88171219788,235199.66188508688,249876.30783991222,1
228411.36254825577,233222.37247633384,237496.68173170945,242881.7869868709,249488.47139941854,254723.12641174713,258854.07608867795,261819.29274243567,263051.1947368994,258778.20999511413,251415.58483595896,243538.2790357696,237227.36605008523,232213.48195809632,229980.01061932882,229000.91319417724,249594.7856941143,234879.8373549332,235159.64475330265,249871.16014906974,1
228517.9403603479,233373.68385104896,237680.91388484437,243104.87443854712,249741.34970580053,254982.92108099107,259098.9571686215,262053.69644191733,263269.4860139626,258945.66958733374,251506.2364837064,243579.89312254882,237250.85206274345,232248.48228918304,230045.74877012905,229088.90244499248,249738.93491573664,234949.757036226,235274.65989223373,250063.34542392136,1
228680.7434479243,233427.98367091076,237637.71030699846,242981.1048038015,249542.91171146536,254746.94978379377,258863.07861685863,261862.11380812098,263115.56853551645,258851.737728218,251568.42240642163,243786.18438083245,237493.42702922504,232480.8722957101,230241.2895249226,229266.28271865647,249765.50557386898,234924.8451034143,235161.58990846138,249995.80272537615,1
228770.58027992447,233603.49703992257,237878.4987812992,243259.0456526018,249851.83763001827,255064.0060231739,259157.16500381514,262100.9045579523,263301.78641424596,258968.5647862492,251501.57969003572,243574.8704387297,237279.62791094015,232351.27583328108,230215.80092321514,229305.38448392568,249965.50969567365,235188.6949445543,235527.26569883476,250304.03238882392,1
229030.5013184906,233869.8820667844,238146.76419668144,243519.49749252098,250046.2486486299,255125.05971381924,259031.66451278102,261847.24189619147,263023.42907072784,258771.56083279828,251531.77637559664,243825.7244273423,237629.08224016146,232711.2900381092,230528.34533156385,229586.175554374,250177.28740912303,235402.3475996634,235467.7038726436,250219.33876026023,1
228914.11508160786,233766.19188712767,238069.3002301868,243484.16366059665,250104.97981833346,255315.68761976686,259366.75310816782,262271.010156514,263469.39156189817,259152.79703627902,251749.46541878994,243869.5495659715,237578.13998393118,232612.2461637965,230425.14656480862,229476.37471244065,250135.44475012142,235435.66388354974,235559.72781313985,250253.02059935938,1
228877.59756668302,233721.02156278276,238018.1632236855,243441.18514125765,250053.09820808462,255217.74947585032,259193.0992417808,262057.6064168976,263250.12742557167,258947.25294399733,251636.26939605875,243846.86005857502,237562.6559261459,232575.7331970273,230371.28645510305,229426.67575541264,250193.0395518386,235340.28731393165,235374.50697189043,250207.96135549972,1
228869.04802230393,233737.94851980987,238048.907318273,243482.35301826193,250118.27383744036,255320.79937102203,259335.66343081085,262210.3749546962,263370.2662744852,258999.54083521946,251517.7749927062,243581.8886351555,237301.27228500918,232407.43211628255,230298.79522194644,229397.37957267425,250241.90472810128,235346.875287874,235693.4105240338,250595.85515133876,1
228734.90527949517,233594.42996843072,237906.99078794473,243341.35639402812,249958.07439121619,255140.92065979453,259157.6033321843,262047.89712679322,263241.24782421876,258969.7621750684,251706.53471638006,243915.0337681468,237608.0027762022,232580.4834045275,230321.21371331727,229327.37220828867,250079.05206914316,235321.40006168943,235412.6696531438,250157.8957914674,1
228645.54556882413,233503.82388323965,237806.1807645473,243224.87033987982,249850.18713259423,255084.1300995259,259201.86349225283,262170.0001977772,263376.9759440625,259019.04653552774,251506.65108385438,243510.0609431391,237173.85562563463,232218.93820029037,230078.01984818597,229170.66132078113,249746.6158278989,235005.25790727526,235524.08386468922,250284.03929009,1
228548.9674917436,233381.07144424212,237676.13612243114,243100.87908630964,249735.96820814945,254988.07930659418,259148.90927659153,262170.9924623587,263421.33316418884,259109.99787356914,251671.13108897433,243712.10956053523,237340.88804344818,232296.45059781487,230072.39382085841,229113.39449009916,250046.40827330603,235157.58774640717,235482.20336851955,250377.02365926508,1
228583.80979433868,233426.54156991217,237724.5365039471,243159.97502553265,249824.73706188734,255102.37140571236,259256.27052903088,262251.6810041091,263476.37103132013,259132.0330583926,251657.9690796661,243678.64795435427,237306.39157527377,232284.89576681,230085.71883872442,229138.26384105106,250047.838021187,235036.39610055415,235382.57738128008,250394.79707766077,1
228898.1712187592,233657.62515582846,237872.60995426605,243255.31623103912,249890.80766806816,255181.2869281207,259364.76253483497,262401.61199375225,263651.32136688987,259308.3012686961,251885.33153857407,243958.96928875518,237593.83653715812,232580.68411383446,230387.1441681622,229448.69127685582,250180.61216991683,235330.8642244478,235619.779035499,250468.7987382148,1
228598.75517508498,233479.4605354418,237813.7155603248,243293.41785494308,250004.92003201557,255335.78860001426,259588.44385957747,262679.2431583702,263940.19714197726,259569.19332803533,252007.29689637138,243916.3098485828,237467.27220052577,232383.749187953,230147.72723403352,229172.47594812198,250147.92707052178,235248.0785424973,235590.13166976682,250503.688253616,1
228900.58410225224,233785.18433278828,238131.5674029416,243609.795955841,250316.1365618922,255634.16653601226,259884.58160523465,262974.6290291024,264245.3565697096,259860.46122002194,252269.00312291176,244169.57948196228,237716.59344688346,232629.57765881257,230404.89399352105,229449.40113417187,250224.9105351311,235448.54628270783,235861.19295215368,250653.70753313942,1
229137.51080505308,233947.98888580228,238210.49703099462,243602.9758825704,250232.40840366512,255540.51021089562,259769.5554032118,262823.20444100903,264104.9964101594,259835.7719311206,252476.39593628614,244560.6964682092,238172.16626362738,233071.80607589826,230767.22425992458,229750.7640121026,250397.63326276798,235707.12500804802,235880.80657938094,250558.11087989178,1
229553.40819265402,234337.29518047563,238591.26894931745,243964.68395178064,250554.09749817767,255736.0590559377,259739.37651468758,262604.818386194,263803.9821308951,259573.08998077625,252388.9569748494,244688.64228322572,238441.98062496603,233447.39668668344,231177.56608643703,230169.55379999257,250802.48386742102,236140.33408150272,236150.9947004592,250789.98734123562,1
229535.4430548855,234329.06420286058,238582.79132360316,243953.644856802,250534.14756025912,255727.94087253214,259794.82505341165,262720.5738033922,263947.49400018115,259689.16222778303,252418.61279721433,244644.82676755314,238378.8668908089,233375.6636786326,231125.6106806354,230135.83037212724,250744.36842968594,236099.30534240676,236299.2256804013,250937.80993358904,1
229549.8389764532,234367.3886094315,238631.30214841632,244018.84773976335,250617.4184328245,255815.51663160694,259833.17242245362,262715.4642566687,263927.9998018829,259676.49147266056,252426.05889377146,244658.3254879897,238380.00797013947,233365.18658289406,231119.4273861563,230137.58914135705,250874.8928187643,236220.43735056053,236330.25332858184,250985.03910967906,1
229679.80252273532,234545.65067128642,238854.78346876707,244283.54266155593,250883.7769509995,256035.82996714636,260004.90605304626,262868.1193974813,264063.2326281036,259780.62444658435,252467.8589821043,244684.74288987354,238434.78242413953,233466.6517005708,231245.4630570571,230270.43832543728,250948.88212458955,236209.84633600982,236330.1129079538,251068.78188361038,1
229588.25017558306,234431.37470824027,238726.14632752942,244151.42799372802,250767.89199095374,255936.02146251724,259912.98010276334,262766.78496827796,263962.99431266356,259702.93610678395,252441.9862517391,244688.445246652,238440.69281691205,233452.29953065427,231199.61295171265,230198.4457928423,250970.51042419593,236318.5994516055,236350.6929736836,250990.62744475377,1
229796.89438962223,234647.3796277877,238943.20178600383,244353.79465179352,250930.0650721524,256037.0223307071,259952.40118202646,262772.9888334649,263938.02021726745,259652.8578371817,252354.48207706667,244603.47824599894,238382.1546190994,233457.1701247938,231284.3022034272,230349.621353664,250922.32048208275,236241.21094427156,236444.76448161813,251130.69503371575,1
229806.92767939458,234618.34705137718,238880.29804680854,244270.68871997195,250858.41975330148,255994.37239595168,259912.02343759668,262718.2770679859,263881.59695892455,259611.8623314343,252382.66711814285,244684.60180664665,238469.5082394046,233532.32428713076,231335.08729682007,230378.9396863749,251048.13782440338,236299.7059131544,236447.75147607966,251189.19028431288,1
229712.38114326552,234536.36065482188,238809.42972640364,244208.86914164975,250807.70327621594,255969.14177583586,259943.81919018037,262799.8394650817,263988.54127397086,259727.5259351619,252460.8056177513,244708.97767692176,238470.03299553116,233508.37901387145,231284.8584159486,230307.70540157164,250956.83090620468,236255.84494329387,236353.68662169753,251045.96167708593,1
229750.8638685777,234508.99166678597,238727.59898086925,244078.57371379295,250653.88696508607,255840.08985984497,259879.23034720417,262792.1656144725,264013.3177730064,259778.21061411177,252548.84406052015,244808.47600205633,238558.06931555888,233574.3613164354,231330.51473165269,230346.51956028183,250926.75406837728,236342.03218509775,236553.13700473358,251136.86310686488,1
229451.97634927084,234216.6223443414,238449.92323123646,243833.4190429714,250462.43403249237,255698.00145140674,259787.3425617667,262729.126324075,263961.2471893695,259705.9802121482,252459.15074740566,244681.7488591435,238377.2612524648,233335.98939643707,231058.76354216548,230056.28130009372,250802.18716900758,236108.5172974953,236227.40469969017,250909.84900873536,1
229338.75365959897,234114.38400529505,238361.03613974477,243765.4441831576,250405.6915620101,255637.68494999193,259716.1060770361,262651.2198203841,263883.92945849936,259619.9814714808,252365.4228250649,244587.631986235,238262.48063665288,233202.5336234089,230929.43349016792,229935.71385571876,250741.44525132168,235859.68742632703,236032.47574601482,250902.18886295188,1
229254.74417514025,234040.050149531,238280.93692688766,243677.95789591895,250312.8101783645,255541.7612041424,259594.48591978961,262501.50518680294,263716.8834588479,259464.61865274273,252238.84601670573,244471.820189057,238140.82525108306,233088.51851595414,230827.32461637966,229844.74177710013,250653.47916040538,235792.0313780184,235948.1690126941,250803.38318187502,1
229340.25044964202,234106.38768115887,238328.1479797148,243702.2108620326,250305.66106203268,255510.55197404083,259551.40525029565,262466.80822970346,263695.1734208246,259450.55950653285,252246.14178184446,244513.76744565324,238216.6579123517,233185.86212472784,230924.99073752924,229935.29295384005,250742.8205311246,235881.35227908325,235965.6029361048,250824.44929466874,1
229350.93589869383,234186.79890481546,238472.36851810294,243892.66336505953,250516.08004002192,255712.85813897758,259724.38728490664,262609.147649151,263811.62529858673,259557.31024616925,252302.0698674898,244518.21391166464,238210.93004495706,233179.3854925479,230923.33492206055,229936.29552213688,250649.44014908973,235853.62613084193,236058.48442435826,250856.3646077846,1
229424.57562595565,234201.12549503357,238447.71950129484,243837.42049741387,250444.2424232867,255628.71614357442,259640.91683674083,262522.8958797301,263734.7079532422,259476.80344352798,252273.67814549952,244547.34208893214,238254.73264089323,233224.9088246119,230972.5826796445,229994.23726052727,250804.2503989447,236021.47402532128,236095.45483181727,250869.78568399587,1
229578.571645213,234364.44952690395,238621.79314487445,244013.50173255842,250620.74046355675,255824.3562547755,259887.96514601022,262821.14215302956,264052.59366327984,259776.59553358736,252512.04833883635,244724.13494027022,238415.27902351346,233387.5646660637,231137.07412800723,230155.66330727743,250882.1100061862,236253.64230571222,236388.73224654235,251018.27384858666,1
229673.83457896416,234455.82898479956,238718.30479454025,244123.06817234607,250746.2042846598,255939.68254215937,259956.11301368626,262844.63321587734,264052.75588304637,259776.57649113084,252534.29159335638,244776.9253101981,238479.79883471382,233465.0349624585,231221.72120790905,230245.8452724476,250927.7123662734,236175.4927810118,236246.7964821331,250986.43172547064,1
229522.6852021095,234326.1412721809,238609.8213846033,244051.87448106604,250728.55970257986,255978.44146528636,260041.03562658187,262953.8440713599,264164.9830161583,259870.57412884873,252558.83380206788,244730.2393634949,238388.9560465775,233331.78173309934,231073.0452933356,230090.08965365397,251040.97950055858,236316.473332181,236408.76100017218,251127.1739819243,1
229546.0120019612,234327.07150991305,238590.7000345,244027.93728330606,250708.41824208756,255960.2296235326,259991.48498806334,262863.2240226913,264056.41687045293,259785.03403168675,252555.6269930007,244792.40756344466,238459.84906488482,233384.31170051877,231110.24870672735,230119.65729015315,251092.22676085884,236356.56494942482,236419.1605749184,251139.46775050522,1
229665.12764831926,234494.17371841008,238786.83678364608,244223.94923867332,250864.86382414287,256050.95459496143,260009.7528035548,262829.87574354874,263989.5503619325,259701.44121652085,252420.4787468136,244654.81048687466,238399.25414084995,233417.91640173423,231202.84683430014,230235.65704744443,251153.23951352408,236389.11438531804,236505.12939371992,251257.19326121043,1
229819.68489321324,234651.94982286167,238935.24348186725,244363.02029742766,251004.18533293123,256198.4461118421,260179.21265633957,263024.8663416701,264185.91704953444,259854.10366593875,252469.89940995944,244627.18834533702,238365.57383003586,233434.84774312627,231278.70275976116,230354.4438855276,251114.12110868868,236397.05706671422,236627.089801857,251345.70067917393,1
229932.85579355314,234758.4736890944,239042.6903366194,244476.20259584114,251124.0443521956,256319.70518780636,260301.5178786361,263151.2900832522,264315.5934567378,259965.83146692842,252536.6470921906,244679.7287687357,238457.7573283231,233568.51457217685,231418.99305642964,230482.99990682607,251189.3137874708,236520.2756185383,236757.76170147955,251433.9595165893,1
229965.589189419,234763.7333275383,239017.86499273212,244418.6486437996,251014.2607715693,256130.5607917603,260004.3630434392,262778.5713713528,263920.5675880021,259610.8170463829,252335.43871229357,244630.99059295247,238464.84015886916,233593.33330397905,231444.21823701577,230516.53572365185,251418.5439815506,236534.86429144445,236615.6649156359,251484.55047338735,1
229946.86223938744,234745.15215918145,239009.7019238091,244433.07729312382,251088.60179647864,256299.2417494101,260274.00636592016,263101.8189268843,264278.75660050934,259955.232564284,252614.65347473868,244822.7309197648,238580.75071074936,233646.4268703473,231458.7878992942,230507.74906034907,251702.06152347417,236875.8082554905,236889.98969145914,251692.7472898587,1
229864.9531065742,234732.43331185498,239056.49557110565,244540.33666881613,251242.0658282224,256447.77117183717,260397.86634900965,263204.463432146,264355.47057133133,259995.56666667445,252565.90395968105,244715.69752134138,238480.70298676484,233574.1192783871,231400.9572828901,230441.93832939185,251597.68361180567,236759.89085371894,236856.02351779345,251681.6501011068,1
229961.5840199536,234801.000207046,239098.4815151498,244546.95748826084,251202.48327878158,256382.31899009156,260341.30543031608,263169.65693276015,264336.37192486966,259998.45879965732,252649.83308537834,244862.3531889016,238634.40712915818,233709.93164284568,231513.05923098777,230544.68362703774,251580.57398906306,236674.16525484697,236711.5161309208,251595.0697763003,1
230088.21431002958,234891.9424460583,239150.53792924114,244562.74547262068,251192.4673799317,256358.41805402038,260274.57368775763,263064.8712344268,264216.78182246385,259911.79172863,252648.9127413001,244928.30767157156,238728.08894926758,233820.47445466014,231633.65320679932,230669.8959631852,251731.78553906438,236829.38079788763,236800.51785675006,251674.64321819466,1
230058.2536355282,234872.3284066523,239137.40493224014,244541.10812069985,251155.98041525015,256312.21425501848,260231.93475466402,263025.1132250372,264170.59055212274,259831.18718854748,252498.286070896,244727.34441317813,238526.30249631093,233657.66609961726,231523.50695458066,230603.443753175,251543.087527498,236717.70962527106,236796.2488885098,251607.91954890275,1
230190.79610357093,235031.8428492315,239321.03073832422,244736.63764211652,251345.2493315409,256478.29824344727,260369.47579952137,263141.4293502292,264277.0708662141,259939.3955150049,252598.633191214,244821.06193323716,238624.39356707732,233769.58665792635,231645.1655475049,230730.87789801147,251547.33091930125,236774.6746015342,236877.66368198028,251643.22026401464,1
229985.2608948303,234911.65461449273,239282.9536985701,244766.3266367499,251402.93503470626,256524.42240420292,260403.810511761,263159.7379264292,264305.9980432589,259964.7111093635,252582.46758941637,244760.77686873055,238540.29132881036,233653.18822865433,231488.2302765966,230543.1822604511,251561.35320361983,236849.9085263416,236879.3585813336,251571.83678301107,1
230050.79462443237,234889.4462005191,239183.78842866872,244615.49792968994,251256.44292003813,256433.99337431384,260371.17664992416,263180.9089935899,264338.3242765935,259995.51056841773,252636.84260258402,244824.6912698977,238585.67134965368,233683.69208135855,231526.1823072419,230592.97143081634,251443.40421295652,236781.11353981457,236850.48866209967,251509.38581434803,1
230333.6145476962,235132.73520633503,239390.7632044971,244779.17710277985,251377.39509407806,256547.651116275,260533.87897931656,263389.06199487863,264581.00747291977,260262.53895047802,252934.39906478274,245149.3632460604,238931.04128249834,234031.90642249427,231849.43976336572,230898.0284943871,251581.5686152045,236897.7251752824,236931.16273710047,251600.6691997887,1
230201.9591510973,235070.11120748444,239389.79566044337,244831.83421435228,251462.85020984928,256625.49355942587,260564.9419860523,263376.71836237673,264540.65598561626,260219.4454898843,252861.73437889657,245035.1886686519,238801.36390371123,233898.91736013978,231722.1080604881,230769.0004446172,251619.97788158528,236915.2876871254,236912.0332171306,251605.28711143116,1
230304.59557770833,235155.80273945603,239456.5657945691,244869.86478604143,251471.4491735059,256614.15186585046,260570.8046599524,263398.0247791712,264574.33447601274,260246.4175257779,252887.28441065445,245069.30779632085,238856.40451198674,233986.41686211617,231826.61453510533,230879.30422766868,251661.25900010884,237065.95258157037,237064.21110780694,251644.91875275984,1
230176.25655598016,234963.77726110042,239207.99951578787,244587.21846943378,251199.25559391023,256379.2081509746,260340.67295694284,263156.73104238615,264325.9987928914,260014.6297533339,252711.62379151947,244937.90322462772,238731.67754904757,233849.38000456756,231690.00016242336,230746.18717803474,251569.15365352007,236986.90678990528,236989.04390432316,251556.24893754694,1
230148.40182007392,234958.09946199134,239229.38945197812,244617.20251554908,251194.617767446,256324.99365578988,260302.20329564813,263166.66577882227,264371.34990362485,260114.31310221765,252876.5789242513,245158.91266740297,238959.62035762786,234025.59405161228,231779.67163448266,230769.91336203177,251582.5057801635,236908.901105938,236874.45049734635,251535.38168268595,1
230131.38553851322,234951.4861423785,239228.71257660462,244639.31688371685,251257.36728568882,256420.86728661438,260355.3495097941,263159.032191087,264329.0032363907,260048.68296641347,252817.64557851007,245091.30984344907,238880.3010806413,233935.41449621227,231712.07919017435,230725.32619802642,251549.7305140677,236834.94569713302,236943.78029462192,251656.3019178317,1
230155.96870404665,234914.55591617696,239148.06821504445,244525.726869238,251142.27675625857,256352.9720205366,260401.77993841952,263293.21276065445,264499.02605551755,260236.3712788147,253014.9296001802,245289.96203082087,239057.6651034415,234100.3449249399,231827.36612625376,230795.8726193533,251580.54314026402,236776.5182404078,236733.56148776747,251505.596210988,1
230240.36674159733,235055.72871546575,239322.93835705562,244718.69253243032,251332.6190155638,256504.52066062004,260451.1264540843,263255.2050765149,264414.2147943711,260148.32695517852,252923.36165682273,245197.6171029706,238990.44548072902,234060.602365302,231837.35537703143,230844.9965368844,251586.3162590932,236949.88116309547,237065.42861063086,251694.65811549686,1
230485.49266199817,235223.63866308637,239444.33109954844,244813.56789316068,251421.75121646028,256613.62704457247,260623.4153255045,263483.7812560171,264680.93320898945,260405.31373307016,253159.03306725572,245441.91286890538,239250.4178649233,234350.88784898285,232117.89540965456,231110.6921975963,251767.0664822571,237061.2801623366,237020.3400028288,251687.34653337134,1
230545.70074997118,235252.92527694572,239429.79951057272,244747.62508356207,251317.87054551323,256502.62033259706,260517.93988168015,263389.0027345309,264588.94614933117,260303.04390297944,253040.56495088644,245321.73227039067,239157.28906949953,234301.47646741162,232119.6961712104,231146.61002228232,251561.22513965328,236924.40667446135,236967.5142870271,251577.94540137425,1
230511.95139283995,235225.24176686234,239406.6014456531,244707.18400448275,251234.0243744351,256362.7799952144,260342.88604979138,263197.7679440496,264396.8608983762,260140.6396582426,252886.349411396,245196.84844326408,239092.2336738015,234285.61928575672,232111.8905416597,231129.14686231,251420.2126819072,236887.44634824843,236905.1046741255,251419.51319796618,1
230439.07334914594,235187.8870866386,239382.3874646106,244703.68832089307,251239.94636435754,256332.4923928807,260193.69973300854,262939.8836560881,264087.38021728874,259830.63332301093,252601.4761942683,244965.60701405202,238927.64097094064,234180.7661036128,232032.43647124336,231057.9514677684,251471.47644985782,236932.75335918428,237121.55918842903,251653.73461987884,1
230371.35558762855,235055.48830478775,239214.81149594468,244487.14518666748,250986.8753278326,256114.14017621393,260135.27296719907,263026.93159383495,264248.6423819328,260016.2053736028,252786.71887495107,245122.2766809593,239037.51112302984,234229.15778815144,232023.64130944276,231011.66248332028,251312.77260754458,236812.5983636915,236791.0913014377,251269.77494023705,1
230359.37531303044,235101.01384181326,239305.38779361578,244627.45537399402,251162.44689918685,256282.28051459702,260249.12437438985,263087.87582547666,264282.12900228944,260028.78275046725,252772.66584580715,245068.6163853355,238954.6168118528,234142.4657745357,231958.88974733234,230973.31996259387,251371.84194057126,236827.16797775074,236848.68681854708,251381.5888636195,1
230320.610133262,235089.77118817143,239306.45358283442,244640.68770686255,251162.42042228617,256214.97089175094,260040.52271507308,262771.88712099433,263899.8163475996,259630.56369599613,252395.04982965856,244747.09973669914,238707.14571850726,233969.90222864566,231849.91989990068,230904.41381066284,251346.01192931426,236757.67328397513,237004.70737720456,251593.6788408837,1
230307.52682674737,235077.27469133143,239300.53131769568,244652.7750589027,251207.4798077428,256293.18769047412,260147.63676329443,262892.23802003294,264030.6814384275,259783.2853974751,252579.9211458448,244942.21659438155,238874.64149927773,234074.0505807695,231897.40411533322,230914.20860110648,251502.75550521427,236934.26094939696,237149.81346916629,251708.43139916242,1
230269.1132280188,235109.45975026235,239392.26161170524,244794.2823158371,251376.03004899487,256458.0468911437,260309.56711989007,263055.08742538566,264173.57527400757,259870.2825881105,252565.03503725017,244833.86409755782,238732.55233586833,233961.33794656748,231829.0203833584,230869.28114000216,251615.17957326397,236827.14424859697,236910.12545900134,251674.89200538283,1
230533.47935684343,235320.51574134448,239562.9286743066,244945.9969053702,251547.2261510077,256683.02036940813,260586.25149948258,263365.24813700636,264508.55685682665,260190.6078123655,252861.02782042263,245100.0616922201,238966.47357982025,234172.88307247474,232043.10165864325,231102.59797878997,251756.37932346007,237049.67375039487,237122.555130302,251809.82667624007,1
230677.73305403706,235444.41494570734,239660.42788977403,244996.0797528661,251552.14769620216,256687.06429840426,260648.68950149388,263495.06799480336,264676.5482967161,260368.52417421486,253023.23226019045,245252.3479087443,239112.8927042807,234317.8353003168,232189.46761351946,231252.7368125181,251744.00382427467,237122.9301285478,237133.21386688336,251740.47681884025,1
230594.50439761876,235392.91526425822,239648.74944201673,245020.2919398201,251588.38403052997,256714.5222479965,260665.53245310334,263502.92980964517,264694.6149957508,260427.6910595509,253147.26952492353,245410.33836019464,239250.26312813457,234381.20426616925,232183.21705838994,231202.34021648043,251776.955543086,237157.45151253033,237162.61899253508,251774.21986773398,1
230738.54825816475,235532.42628140934,239787.0695047608,245156.52284315517,251738.25918391658,256878.71892474237,260843.35195285748,263678.02873861376,264872.5687240461,260612.42406353814,253347.0530293016,245617.1230116162,239462.82694127416,234581.34918712403,232359.14447600688,231357.33221717915,251974.43434038467,237385.12107875207,237390.99165377906,251970.8200500155,1
230799.84328857603,235570.49211291314,239801.1973756109,245169.93482757243,251796.5672634812,257011.75127503005,261076.63325293374,263977.9522876751,265200.44215333986,260892.4712296634,253524.092520383,245707.86601896267,239489.92657487624,234584.58988262797,232378.2723224781,231400.81297092506,252100.55336271963,237459.37108143876,237434.72502829376,252064.67003745737,1
230979.75569707606,235780.51583174366,240037.84676912686,245424.40154041856,252044.96319565095,257229.28706017,261231.63435559958,264094.36817004916,265300.52058896027,260987.73458020473,253614.1350073073,245789.46856479434,239595.06212126234,234726.81130185616,232540.6182048866,231573.21236652706,252261.37546242453,237611.27344562282,237661.26656896702,252301.46288980928,1
231238.8929600431,235966.49818397,240161.77684662843,245479.0055536762,252033.0722861619,257203.94656104696,261255.66654087606,264185.8295438784,265429.5484363871,261134.96708431686,253785.26440605143,245977.99339760048,239797.38220228697,234944.09323120635,232771.478674465,231816.54112036654,252455.63171146478,237910.52857335872,237937.97513314986,252480.7847136419,1
231173.44300111855,235890.79186870522,240079.51433448226,245396.50657226276,251976.22845567658,257189.9991888884,261292.6367767088,264256.1980115019,265514.28202084533,261233.05926746808,253902.05166274883,246076.33483982735,239847.71090190546,234945.39192541628,232742.4359306498,231770.3341097115,252538.04214853304,237946.48795584193,237894.03514556537,252479.7929918101,1
